          Guess   True
0      1.108476  0.185
1      1.108476  0.185
2      1.108476  0.185
3      1.108476  0.185
4      1.108476  0.185
5      1.108476  0.185
6      1.108476  0.185
7      1.108476  0.185
8      1.108476  0.185
9      1.108476  0.185
10     1.108476  0.185
11     1.108476  0.185
12     1.108476  0.185
13     1.108476  0.185
14     1.108476  0.185
15     1.108476  0.185
16     1.108476  0.185
17     1.108476  0.185
18     1.108476  0.185
19     1.108476  0.185
20     1.108476  0.185
21     1.108476  0.185
22     1.108476  0.185
23     1.108476  0.185
24     1.108476  0.185
25     1.108476  0.185
26     1.108476  0.185
27     1.108476  0.185
28     1.108476  0.185
29     1.108476  0.185
30     1.108476  0.185
31     1.108476  0.185
32     1.108476  0.185
33     1.108476  0.185
34     1.108476  0.185
35     1.108476  0.185
36     1.108476  0.185
37     1.108476  0.185
38     1.108476  0.185
39     1.108476  0.185
40     1.108476  0.185
41     1.108476  0.185
42     1.108476  0.185
43     1.108476  0.185
44     1.108476  0.185
45     1.108476  0.185
46     1.108476  0.185
47     1.108476  0.185
48     1.108476  0.185
49     1.108476  0.185
50     1.108476  0.185
51     1.108476  0.185
52     1.108476  0.185
53     1.108476  0.185
54     1.108476  0.185
55     1.108476  0.185
56     1.108476  0.185
57     1.108476  0.185
58     1.108476  0.185
59     1.108476  0.185
60     1.108476  0.185
61     1.108476  0.185
62     1.108476  0.185
63     1.108476  0.185
64     1.108476  0.185
65     1.108476  0.185
66     1.108476  0.185
67     1.108476  0.185
68     1.108476  0.185
69     1.108476  0.185
70     1.108476  0.185
71     1.108476  0.185
72     1.108476  0.185
73     1.108476  0.185
74     1.108476  0.185
75     1.108476  0.185
76     1.108476  0.185
77     1.108476  0.185
78     1.108476  0.185
79     1.108476  0.185
80     1.108476  0.185
81     1.108476  0.185
82     1.108476  0.185
83     1.108476  0.185
84     1.108476  0.185
85     1.108476  0.185
86     1.108476  0.185
87     1.108476  0.185
88     1.108476  0.185
89     1.108476  0.185
90     1.108476  0.185
91     1.108476  0.185
92     1.108476  0.185
93     1.108476  0.185
94     1.108476  0.185
95     1.108476  0.185
96     1.108476  0.185
97     1.108476  0.185
98     1.108476  0.185
99     1.108476  0.185
100    1.108476  0.185
101    1.108476  0.185
102    1.108476  0.185
103    1.108476  0.185
104    1.108476  0.185
105    1.108476  0.185
106    1.108476  0.185
107    1.108476  0.185
108    1.108476  0.185
109    1.108476  0.185
110    1.108476  0.185
111    1.108476  0.185
112    1.108476  0.185
113    1.108476  0.185
114    1.108476  0.185
115    1.108476  0.185
116    1.108476  0.185
117    1.108476  0.185
118    1.108476  0.185
119    1.108476  0.185
120    1.108476  0.185
121    1.108476  0.185
122    1.108476  0.185
123    1.108476  0.185
124    1.108476  0.185
125    1.108476  0.185
126    1.108476  0.185
127    1.108476  0.185
128    1.108476  0.185
129    1.108476  0.185
130    1.108476  0.185
